date,adj_close,close,high,low,open,volume,ticker,revenue,net_income,eps,gross_profit,operating_income,ebitda,total_assets,total_debt,shareholders_equity,free_cash_flow,operating_cash_flow,announced_date,roe,de,revenue_growth_yoy,profit_margin,pe,vix,benchmark_return,sector_return,stock_return,sector_beta,f_score,t_score_raw_integral,t_score,m_score,m_score_adj,dip_dip_quality_score,dip_entry_timing_score,dip_momentum_divergence,dip_fundamental_strength,dip_expected_upside,dip_risk_reward_ratio,dip_dip_stage,dip_confidence,_fundamental_floor_violated,r_final,r_final_kalman,confidence_lower,confidence_upper,kalman_covariance,composite_base,regime_adjustment,weighted_scores,weight_f,weight_t,weight_m,vix_regime,corr_mt,component_variance,is_buy_dip,is_pump_risk,market_context,r_asre,r_asre_base,sigma_f,sigma_t,sigma_m,inv_vol_f,inv_vol_t,inv_vol_m,rating_velocity,rating_acceleration,accel_term,medallion_dip_dip_quality_score,medallion_dip_entry_timing_score,medallion_dip_momentum_divergence,medallion_dip_fundamental_strength,medallion_dip_expected_upside,medallion_dip_risk_reward_ratio,medallion_dip_dip_stage,medallion_dip_confidence,allocation,prev_allocation,is_rebalance_date,position,entry_price,entry_date,position_high,exit_reason,trade_pnl,days_held,tax_applied,price_return,strategy_return,position_change,transaction_cost_incurred,net_return,cumulative_return,drawdown
2018-03-15,57.09907150268555,57.53049850463867,58.125,56.78300094604492,57.47850036621094,33382000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5753.049850463867,16.59000015258789,-0.0010896760126061222,,0.0014970716988038646,1.0,70.0,3032.4487338344034,92.0657115993473,100.0,100.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,84.63711615709045,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",28.065937665491166,28.065937665491166,0.13465487360652786,3.7750689368972985,3.1816399325030695,7.426392920037032,0.26489582487515917,0.31430332193916016,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,0.0014970716988038646,0.0017964860385646375,0.0,0.0,0.0017964860385646375,2.3868259460272556,-0.03899939118494301
2018-03-16,56.2956428527832,56.72100067138672,57.84049987792969,56.56800079345703,57.76750183105469,58656000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5672.100067138672,15.800000190734863,-0.002909046519886327,,-0.014070759932432786,1.0,70.0,3016.4733382701743,89.65899226757627,100.0,100.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,84.02915357054223,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",28.042046993951356,28.042046993951356,0.13465487360652786,3.7750689368972985,3.1816399325030695,7.426392920037032,0.26489582487515917,0.31430332193916016,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,-0.014070759932432786,-0.016884911918919342,0.0,0.0,-0.016884911918919342,2.346524600162794,-0.055225801818813064
2018-03-19,54.59102249145508,55.003501892089844,55.96849822998047,54.44599914550781,55.88800048828125,63656000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5500.350189208984,19.020000457763672,-0.013530349407333553,,-0.030279768674167262,1.0,70.0,3112.5869748115424,90.53342098858803,100.0,100.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,84.2500434516183,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",28.05072714584231,28.05072714584231,0.13465487360652786,3.7750689368972985,3.1816399325030695,7.426392920037032,0.26489582487515917,0.31430332193916016,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,-0.030279768674167262,-0.036335722409000716,0.0,0.0,-0.036335722409000716,2.2612619336653874,-0.08955485482311093
2018-03-20,54.379127502441406,54.790000915527344,55.27750015258789,54.12099838256836,54.91999816894531,54598000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5479.000091552734,18.200000762939453,0.0017006986922423195,,-0.0038815887937709848,1.0,70.0,3098.513159548934,90.50319127101584,100.0,100.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,84.24240710738688,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",28.050427065877138,28.050427065877138,0.13465487360652786,3.7750689368972985,3.1816399325030695,7.426392920037032,0.26489582487515917,0.31430332193916016,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,-0.0038815887937709848,-0.004657906552525182,0.0,0.0,-0.004657906552525182,2.250729186887592,-0.09379562323054504
2018-03-21,54.28980255126953,54.70000076293945,55.435001373291016,54.36050033569336,54.628501892089844,44898000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5470.000076293945,17.860000610351562,-0.0019192452770685486,,-0.001642638274940822,1.0,70.0,3072.1461737058085,89.35918880611409,100.0,100.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,83.95342006664733,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",28.039070948539774,28.039070948539774,0.13465487360652786,3.7750689368972985,3.1816399325030695,7.426392920037032,0.26489582487515917,0.31430332193916016,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,-0.001642638274940822,-0.0019711659299289862,0.0,0.0,-0.0019711659299289862,2.2462926261969023,-0.0955819024235855
2018-03-22,52.26261520385742,52.657501220703125,54.19599914550781,52.481998443603516,54.0004997253418,69312000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5265.7501220703125,23.34000015258789,-0.02499715057919416,,-0.03734002767364075,1.0,70.0,3129.8071398586935,89.9394705221559,95.67348303481477,95.67348303481477,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,82.79295220400373,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.993872875523763,27.993872875523763,0.13465487360652786,3.7750689368972985,3.1816399325030695,7.426392920037032,0.26489582487515917,0.31430332193916016,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,-0.03734002767364075,-0.0448080332083689,0.0,0.0,-0.0448080332083689,2.1456406716065572,-0.13610709857403933
2018-03-23,50.94259262084961,51.32749938964844,53.3390007019043,51.243499755859375,52.56850051879883,49880000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5132.749938964844,24.8700008392334,-0.021314618077743375,,-0.025257594838772546,1.0,70.0,3166.8113991200057,90.88428915701456,48.91713742097244,48.91713742097244,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,68.90639789562063,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.824887138212386,27.824887138212386,0.13465487360652786,3.7750689368972985,11.412522280474402,7.426392920037032,0.26489582487515917,0.08762304908800857,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,-0.025257594838772546,-0.030309113806527052,0.0,0.0,-0.030309113806527052,2.080608204302921,-0.1622909268400096
2018-03-26,52.309261322021484,52.704498291015625,52.9635009765625,50.52899932861328,52.529998779296875,65984000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5270.4498291015625,21.030000686645508,0.027359030779175786,,0.026827702844313794,1.0,70.0,3130.264099550461,90.3114022311543,38.9009358567779,38.9009358567779,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,65.7357575677325,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.847157773743596,27.847157773743596,0.13465487360652786,3.7750689368972985,17.293994036525255,7.426392920037032,0.26489582487515917,0.057823542548238446,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,0.026827702844313794,0.03219324341317655,0.0,0.0,0.03219324341317655,2.1475897306714975,-0.13532235473834334
2018-03-27,49.969444274902344,50.34700012207031,53.22700119018555,49.88100051879883,53.19499969482422,60816000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5034.700012207031,22.5,-0.01701172908318105,,-0.04473049256494277,1.0,70.0,3094.3454790565966,88.26524106714571,16.554461857136218,16.554461857136218,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,58.467942205010374,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.82589869266956,27.82589869266956,0.13465487360652786,3.7750689368972985,24.414567837297486,7.426392920037032,0.26489582487515917,0.04095915220224896,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,-0.04473049256494277,-0.053676591077931324,0.0,0.0,-0.053676591077931324,2.032314434895079,-0.18173530311728178
2018-03-28,49.882102966308594,50.25899887084961,51.2495002746582,49.20000076293945,50.09550094604492,77698000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5025.899887084961,22.8700008392334,-0.0029547947552392984,,-0.0017478946314047894,1.0,70.0,3062.492141120841,84.87480344098641,15.190244738941132,15.190244738941132,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,57.19934815906329,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.809895895588017,27.809895895588017,0.13465487360652786,3.7750689368972985,29.43557314648248,7.426392920037032,0.26489582487515917,0.03397249970379799,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,-0.0017478946314047894,-0.0020974735576857473,0.0,0.0,-0.0020974735576857473,2.0280517091069834,-0.1834515916821811
2018-03-29,51.46812057495117,51.856998443603516,52.40250015258789,50.20199966430664,50.56050109863281,69338000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5185.699844360352,19.969999313354492,0.012777614193099973,,0.03179529255766278,1.0,70.0,3050.7677495151916,81.35775032058478,15.174765843062161,15.174765843062161,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,56.306227374490234,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.786505135846507,27.786505135846507,0.13465487360652786,3.81969943390794,33.15247520111387,7.426392920037032,0.2618007037734114,0.030163660297871257,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,0.03179529255766278,0.03815435106919533,0.0,0.0,0.03815435106919533,2.105430706002733,-0.15229671704623038
2018-04-02,50.25181579589844,50.631500244140625,51.97650146484375,49.712501525878906,51.38100051879883,65068000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5063.1500244140625,23.6200008392334,-0.02158462020719487,,-0.023632262495787648,1.0,70.0,2995.7180720476554,74.52847356406822,15.172401702965402,15.172401702965402,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,54.58036610862697,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.77574954506701,27.77574954506701,0.13465487360652786,5.312404789523001,35.97034342024975,7.426392920037032,0.1882386677258059,0.027800679807717468,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,-0.023632262495787648,-0.028358714994945175,0.0,0.0,-0.028358714994945175,2.045723396669595,-0.1763364928477957
2018-04-03,50.552040100097656,50.933998107910156,51.25,49.86249923706055,50.807498931884766,51322000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5093.399810791016,21.100000381469727,0.012816979754235458,,0.005974499319808979,1.0,70.0,2974.174237856076,67.58970995807978,15.172805648643106,15.172805648643106,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,52.827683561004065,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.77916062799097,27.77916062799097,0.13465487360652786,7.282164102855038,38.088973746355244,7.426392920037032,0.13732181613539043,0.026254317237825044,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,0.005974499319808979,0.0071693991837707746,0.0,0.0,0.0071693991837707746,2.0603900043198986,-0.17043132037191702
2018-04-04,51.09940719604492,51.48550033569336,51.637001037597656,49.82550048828125,49.9114990234375,50724000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5148.550033569336,20.059999465942383,0.010699116702327371,,0.010827781997689856,1.0,70.0,2946.8382517362234,60.09980680220327,15.174109616894285,15.174109616894285,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,50.9360492725728,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.78458234461914,27.78458234461914,0.13465487360652786,9.625599642222989,39.62063879680785,7.426392920037032,0.10388963152108148,0.02523937095331658,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,0.010827781997689856,0.012993338397227827,0.0,0.0,0.012993338397227827,2.087161348876293,-0.15965245379376786
2018-04-05,51.24480438232422,51.63199996948242,52.33549880981445,51.20000076293945,52.31949996948242,35836000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5163.199996948242,18.940000534057617,0.007892006029410092,,0.0028454542120375237,1.0,70.0,2920.5615061800127,52.38953697572003,15.177598046477286,15.177598046477286,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,48.98940798012647,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.790087945517882,27.790087945517882,0.13465487360652786,12.232248461426185,40.63165380518926,7.426392920037032,0.08175111903207759,0.024611353620863086,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,0.0028454542120375237,0.0034145450544450285,0.0,0.0,0.0034145450544450285,2.094288055337927,-0.15678304923585448
2018-04-06,50.11882019042969,50.497501373291016,51.79999923706055,50.3125,51.154998779296875,40134000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5049.750137329102,21.489999771118164,-0.02228584965096181,,-0.021972780385457913,1.0,70.0,2894.3795419398116,44.71464638477091,15.181155104913046,15.181155104913046,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,47.051724587218295,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.79484349764481,27.79484349764481,0.13465487360652786,14.996180128542143,41.16045535674601,7.426392920037032,0.0666836481976304,0.024295163679138077,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,-0.021972780385457913,-0.026367336462549493,0.0,0.0,-0.026367336462549493,2.039067257533333,-0.1790164342875778
2018-04-09,50.622013092041016,51.00450134277344,52.22949981689453,50.959999084472656,51.00199890136719,33220000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5100.450134277344,21.770000457763672,0.004928379690746887,,0.010040100117717499,1.0,70.0,2864.7251703441575,37.141604503103075,15.194259174663387,15.194259174663387,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,45.14265342758617,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.798335088187617,27.798335088187617,0.13465487360652786,17.834579652636883,41.22516318583286,7.426392920037032,0.05607084772823046,0.02425702951113248,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,0.010040100117717499,0.012048120141260998,0.0,0.0,0.012048120141260998,2.063634184828206,-0.16912512565387378
2018-04-10,51.43635940551758,51.82500076293945,52.06050109863281,50.77050018310547,51.51300048828125,36620000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5182.500076293945,20.469999313354492,0.015900359756645166,,0.01608680407738694,1.0,70.0,2846.9017430137537,30.627830131355903,15.228631830139378,15.228631830139378,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,43.50758966933201,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.801526985134533,27.801526985134533,0.13465487360652786,20.569709571573657,40.82719511792933,7.426392920037032,0.04861517351620519,0.024493477867178988,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,0.01608680407738694,0.019304164892864326,0.0,0.0,0.019304164892864326,2.103470919410681,-0.15308578007415835
2018-04-11,50.868648529052734,51.25299835205078,51.79349899291992,50.959999084472656,51.599998474121094,34060000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5125.299835205078,20.239999771118164,-0.005242255941374951,,-0.011037190592724788,1.0,70.0,2807.289329852343,24.19250538672148,15.261857994059298,15.261857994059298,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,41.89199675265412,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.802397865021454,27.802397865021454,0.13465487360652786,23.182935001846737,39.95335360299468,7.426392920037032,0.04313517679794818,0.025029188036046254,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,-0.011037190592724788,-0.013244628711269746,0.0,0.0,-0.013244628711269746,2.0756112280781336,-0.1643028444673707
2018-04-12,51.475563049316406,51.864498138427734,52.23249816894531,51.3025016784668,51.57350158691406,32896000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5186.449813842773,18.489999771118164,0.008227111123041198,,0.011931005132160832,1.0,70.0,2792.3383266303763,19.096317347935486,15.33462290374537,15.33462290374537,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,40.626628603838434,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.802677960720597,27.802677960720597,0.13465487360652786,25.553287436977314,38.57037358798825,7.426392920037032,0.03913390801345322,0.02592663505627605,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,0.011931005132160832,0.014317206158592999,0.0,0.0,0.014317206158592999,2.1053281819356187,-0.15233799600546027
2018-04-13,51.41352844238281,51.801998138427734,52.64899826049805,51.50749969482422,52.34450149536133,25410000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5180.199813842773,17.40999984741211,-0.002933098186663874,,-0.0012050632367671676,1.0,70.0,2764.424091567121,14.747000494144643,15.430261141547362,15.430261141547362,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,39.55683806015794,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.801169380033315,27.801169380033315,0.13465487360652786,27.703107784554188,36.62117353195919,7.426392920037032,0.03609703314793974,0.027306607177055728,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,-0.0012050632367671676,-0.0014460758841206012,0.0,0.0,-0.0014460758841206012,2.1022837176235623,-0.15356377958732206
2018-04-16,51.91276168823242,52.30500030517578,52.57149887084961,51.69599914550781,52.27750015258789,29776000,GOOGL,0.0,,0.0,,,,,,,,,,15.0,0.5,10.0,29.796755336022112,5230.500030517578,16.559999465942383,0.008221733833538414,,0.009710091981469438,1.0,70.0,2749.32803993137,11.356936137257678,15.60145959559381,15.60145959559381,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,False,79.09643011531602,79.09643011531602,78.99455794232165,79.1983022883104,0.002701562118716424,74.09643011531602,4.999999999999999,38.75219173136987,0.4452866413570617,0.2526105053142291,0.30210285332870923,-0.2070000171661377,0.033969600825667856,33.27188603795813,False,False,"📊 BALANCED SCENARIO
Components aligned: F=85%, T=23%, M=100%",27.797454172541105,27.797454172541105,0.13465487360652786,29.584329364127456,34.00816246901636,7.426392920037032,0.033801678844630235,0.029404705441261777,0.0,0.0,0.0,0.0,0,76.75,100.0,10.61,0.49,RECOVERY,64.04,1.2,1.2,False,1.2,50.385501861572266,2018-02-08,58.29650115966797,,0.0,0,0.0,0.009710091981469438,0.011652110377763324,0.0,0.0,0.011652110377763324,2.126779759546687,-0.14370101131933663
